Lon,Lat
23.787252,37.801848
23.787272,37.801948
23.787232,37.802168
23.787067,37.802613
23.787,37.802702
23.786927,37.802775
23.786838,37.802822
23.786737,37.802852
23.786628,37.802848
23.786525,37.802828
23.786203,37.80251
23.78602,37.802368
23.785903,37.802333
23.785777,37.802317
23.785647,37.802323
23.785515,37.802352
23.785392,37.802407
23.785278,37.802483
23.785012,37.802843
23.784892,37.803135
23.784813,37.803973
23.784775,37.804877
23.784703,37.80579
23.784407,37.806815
23.784165,37.807755
23.78402,37.808033
23.783398,37.808633
23.782575,37.809318
23.782373,37.809553
23.782253,37.809812
23.782197,37.810238
23.782203,37.81125
23.782102,37.812128
23.781732,37.813072
23.781272,37.813977
23.78109,37.814225
23.78086,37.814433
23.780425,37.814657
23.779317,37.815003
23.779057,37.815098
23.77887,37.81519
23.7788,37.815228
23.778727,37.81527
23.778675,37.815308
23.778562,37.815393
23.778343,37.815635
23.778145,37.816013
23.777872,37.816615
23.777435,37.817548
23.777212,37.817953
23.777092,37.818168
23.77705,37.818258
23.777035,37.818338
23.777055,37.818408
23.777095,37.81847
23.777157,37.818523
23.777238,37.81857
23.777407,37.818632
23.77752,37.818657
23.777587,37.818675
23.777598,37.818675
23.777665,37.818692
23.777775,37.818723
23.77859,37.818965
23.779722,37.819295
23.779907,37.819348
23.779962,37.819373
23.779993,37.819407
23.780003,37.819445
23.779897,37.819677
23.779868,37.819735
23.77986,37.81978
23.779867,37.819823
23.779903,37.819875
23.780065,37.81997
23.780478,37.820218
23.780615,37.820283
23.781227,37.820497
23.781717,37.820692
23.782202,37.820888
23.783292,37.821353
23.783587,37.821485
23.783743,37.821537
23.78383,37.821577
23.783855,37.821595
23.783878,37.821668
23.783878,37.821668
23.783878,37.821668
23.783877,37.82167
23.784125,37.821722
23.784208,37.821755
23.784195,37.821737
23.783948,37.821677
23.783948,37.821677
23.783948,37.821677
23.7839,37.821647
23.783867,37.821608
23.783842,37.821578
23.783402,37.821373
23.782892,37.821135
23.781852,37.820732
23.781557,37.820597
23.780732,37.820288
23.780108,37.819967
23.77997,37.8199
23.779938,37.819878
23.779928,37.819843
23.779932,37.819788
23.78007,37.819537
23.780092,37.819485
23.780095,37.819442
23.780095,37.819413
23.780075,37.819367
23.780057,37.819353
23.779955,37.819325
23.77945,37.819157
23.77907,37.819058
23.778467,37.81887
23.777573,37.81864
23.777573,37.81864
23.777288,37.818565
23.777218,37.818555
